"","row_id","drink","date_modified","id_drink","alcoholic","category","glass","ingredient_number","ingredient","measure","measure_vol_frc","measure_vol_dec","measure_vol_dsh","measure_unit","measure_new","measure_ml","measure_stdz","ingredient_and_others","original_ingredient"
"1780",454,"Scotch Sour",2017-09-08 18:07:16,12158,"alcoholic","ordinary drink","whiskey sour glass",1,"scotch","1 1/2 oz","1 1/2",NA,NA,"oz",1.5,42,-0.0658590148971566,"scotch","scotch"
"1781",454,"Scotch Sour",2017-09-08 18:07:16,12158,"alcoholic","ordinary drink","whiskey sour glass",2,"lime","juice of 1/2",NA,NA,NA,"juice of",NA,NA,NA,"lime","lime"
"1782",454,"Scotch Sour",2017-09-08 18:07:16,12158,"alcoholic","ordinary drink","whiskey sour glass",3,"powdered sugar","1/2 tsp","1/2",NA,NA,"tsp",0.5,NA,-0.0804579130672757,"powdered sugar","powdered sugar"
"1783",454,"Scotch Sour",2017-09-08 18:07:16,12158,"alcoholic","ordinary drink","whiskey sour glass",4,"lemon","1/2 slice","1/2",NA,NA,"slice",0.5,NA,-0.0804579130672757,"lemon","lemon"
"1784",454,"Scotch Sour",2017-09-08 18:07:16,12158,"alcoholic","ordinary drink","whiskey sour glass",5,"cherry","1","1",NA,NA,NA,1,1,-0.0731584639822161,"cherry","cherry"
"1785",455,"Scottish Highland Liqueur",2015-09-03 05:10:41,12854,"alcoholic","homemade liqueur","collins glass",1,"johnnie walker","1 fifth","1",NA,NA,"fifth",1,NA,-0.0731584639822161,"uncommon ingredient","johnnie walker"
"1786",455,"Scottish Highland Liqueur",2015-09-03 05:10:41,12854,"alcoholic","homemade liqueur","collins glass",2,"honey","1 1/2 cup mild","1 1/2",NA,NA,"cup mild",1.5,375,-0.0658590148971566,"uncommon ingredient","honey"
"1787",455,"Scottish Highland Liqueur",2015-09-03 05:10:41,12854,"alcoholic","homemade liqueur","collins glass",3,"angelica root","2 tsp dried and chopped","2",NA,NA,"tsp dried and chopped",2,NA,-0.0585595658120971,"uncommon ingredient","angelica root"
"1788",455,"Scottish Highland Liqueur",2015-09-03 05:10:41,12854,"alcoholic","homemade liqueur","collins glass",4,"fennel seeds","1/4 tsp crushed","1/4",NA,NA,"tsp crushed",0.25,NA,-0.0841076376098054,"uncommon ingredient","fennel seeds"
"1789",455,"Scottish Highland Liqueur",2015-09-03 05:10:41,12854,"alcoholic","homemade liqueur","collins glass",5,"lemon peel","2 2 inch strips","2",NA,NA,"inch strips",2,NA,-0.0585595658120971,"lemon peel","lemon peel"
"1790",456,"Screaming Orgasm",2017-09-02 22:44:30,13625,"alcoholic","ordinary drink","cocktail glass",1,"vodka","1 oz","1",NA,NA,"oz",1,28,-0.0731584639822161,"vodka","vodka"
"1791",456,"Screaming Orgasm",2017-09-02 22:44:30,13625,"alcoholic","ordinary drink","cocktail glass",2,"bailey's irish cream","1 1/2 oz","1 1/2",NA,NA,"oz",1.5,42,-0.0658590148971566,"bailey's irish cream","bailey's irish cream"
"1792",456,"Screaming Orgasm",2017-09-02 22:44:30,13625,"alcoholic","ordinary drink","cocktail glass",3,"kahlua","1/2 oz","1/2",NA,NA,"oz",0.5,14,-0.0804579130672757,"kahlua","kahlua"
"1793",457,"Screwdriver",2017-09-02 12:36:47,12162,"alcoholic","ordinary drink","highball glass",1,"vodka","2 oz","2",NA,NA,"oz",2,56,-0.0585595658120971,"vodka","vodka"
"1794",458,"Sea breeze",2017-09-02 17:59:22,13377,"alcoholic","ordinary drink","highball glass",1,"vodka","1 1/2 oz","1 1/2",NA,NA,"oz",1.5,42,-0.0658590148971566,"vodka","vodka"
"1795",458,"Sea breeze",2017-09-02 17:59:22,13377,"alcoholic","ordinary drink","highball glass",2,"cranberry juice","4 oz","4",NA,NA,"oz",4,112,-0.029361769471859,"cranberry juice","cranberry juice"
"1796",458,"Sea breeze",2017-09-02 17:59:22,13377,"alcoholic","ordinary drink","highball glass",3,"grapefruit juice","1 oz","1",NA,NA,"oz",1,28,-0.0731584639822161,"uncommon ingredient","grapefruit juice"
"1797",459,"Sex on the Beach",2016-07-21 10:12:45,12754,"alcoholic","ordinary drink","highball glass",1,"vodka","1 oz","1",NA,NA,"oz",1,28,-0.0731584639822161,"vodka","vodka"
"1798",459,"Sex on the Beach",2016-07-21 10:12:45,12754,"alcoholic","ordinary drink","highball glass",2,"peach schnapps","3/4 oz","3/4",NA,NA,"oz",0.75,21,-0.0768081885247459,"peach schnapps","peach schnapps"
"1799",460,"Shanghai Cocktail",2016-11-10 23:31:18,12186,"alcoholic","ordinary drink","cocktail glass",1,"light rum","1 oz jamaican","1",NA,NA,"oz jamaican",1,28,-0.0731584639822161,"light rum","light rum"
"1800",460,"Shanghai Cocktail",2016-11-10 23:31:18,12186,"alcoholic","ordinary drink","cocktail glass",2,"anisette","1 tsp","1",NA,NA,"tsp",1,NA,-0.0731584639822161,"uncommon ingredient","anisette"
"1801",460,"Shanghai Cocktail",2016-11-10 23:31:18,12186,"alcoholic","ordinary drink","cocktail glass",3,"grenadine","1/2 tsp","1/2",NA,NA,"tsp",0.5,NA,-0.0804579130672757,"grenadine","grenadine"
"1802",460,"Shanghai Cocktail",2016-11-10 23:31:18,12186,"alcoholic","ordinary drink","cocktail glass",4,"lemon","juice of 1/4",NA,NA,NA,"juice of",NA,NA,NA,"lemon","lemon"
"1803",461,"Shark Attack",2017-09-07 15:07:37,16273,"alcoholic","cocktail","pitcher",1,"lemonade","1 can","1",NA,NA,"can",1,NA,-0.0731584639822161,"uncommon ingredient","lemonade"
"1804",461,"Shark Attack",2017-09-07 15:07:37,16273,"alcoholic","cocktail","pitcher",2,"water","3 cans","3",NA,NA,"cans",3,NA,-0.0439606676419781,"water","water"
"1805",461,"Shark Attack",2017-09-07 15:07:37,16273,"alcoholic","cocktail","pitcher",3,"vodka","1 1/2 cup","1 1/2",NA,NA,"cup",1.5,375,-0.0658590148971566,"vodka","vodka"
"1806",462,"Sherry Eggnog",2016-11-10 23:29:01,12188,"alcoholic","ordinary drink","collins glass",1,"sherry","2 oz cream","2",NA,NA,"oz cream",2,56,-0.0585595658120971,"uncommon ingredient","sherry"
"1807",462,"Sherry Eggnog",2016-11-10 23:29:01,12188,"alcoholic","ordinary drink","collins glass",2,"powdered sugar","1 tsp","1",NA,NA,"tsp",1,NA,-0.0731584639822161,"powdered sugar","powdered sugar"
"1808",462,"Sherry Eggnog",2016-11-10 23:29:01,12188,"alcoholic","ordinary drink","collins glass",3,"egg","1 whole","1",NA,NA,"whole",1,NA,-0.0731584639822161,"uncommon ingredient","egg"
"1809",462,"Sherry Eggnog",2016-11-10 23:29:01,12188,"alcoholic","ordinary drink","collins glass",4,"milk","",NA,NA,NA,NA,NA,NA,NA,"milk","milk"
"1810",463,"Sherry Flip",2016-11-10 23:27:08,12190,"alcoholic","ordinary drink","whiskey sour glass",1,"sherry","1 1/2 oz cream","1 1/2",NA,NA,"oz cream",1.5,42,-0.0658590148971566,"uncommon ingredient","sherry"
"1811",463,"Sherry Flip",2016-11-10 23:27:08,12190,"alcoholic","ordinary drink","whiskey sour glass",2,"light cream","2 tsp","2",NA,NA,"tsp",2,NA,-0.0585595658120971,"light cream","light cream"
"1812",463,"Sherry Flip",2016-11-10 23:27:08,12190,"alcoholic","ordinary drink","whiskey sour glass",3,"powdered sugar","1 tsp","1",NA,NA,"tsp",1,NA,-0.0731584639822161,"powdered sugar","powdered sugar"
"1813",463,"Sherry Flip",2016-11-10 23:27:08,12190,"alcoholic","ordinary drink","whiskey sour glass",4,"egg","1 whole","1",NA,NA,"whole",1,NA,-0.0731584639822161,"uncommon ingredient","egg"
"1814",463,"Sherry Flip",2016-11-10 23:27:08,12190,"alcoholic","ordinary drink","whiskey sour glass",5,"nutmeg","",NA,NA,NA,NA,NA,NA,NA,"nutmeg","nutmeg"
"1815",464,"Shot-gun",2017-08-24 09:33:03,16985,"alcoholic","shot","shot glass",1,"jim beam","1 part","1",NA,NA,"part",1,5,-0.0731584639822161,"uncommon ingredient","jim beam"
"1816",464,"Shot-gun",2017-08-24 09:33:03,16985,"alcoholic","shot","shot glass",2,"jack daniels","1 part","1",NA,NA,"part",1,5,-0.0731584639822161,"uncommon ingredient","jack daniels"
"1817",464,"Shot-gun",2017-08-24 09:33:03,16985,"alcoholic","shot","shot glass",3,"wild turkey","1 oz","1",NA,NA,"oz",1,28,-0.0731584639822161,"uncommon ingredient","wild turkey"
"1818",465,"Sidecar",2015-08-18 15:07:32,12196,"alcoholic","ordinary drink","cocktail glass",1,"cognac","2 oz","2",NA,NA,"oz",2,56,-0.0585595658120971,"uncommon ingredient","cognac"
"1819",465,"Sidecar",2015-08-18 15:07:32,12196,"alcoholic","ordinary drink","cocktail glass",2,"cointreau","1/2 oz","1/2",NA,NA,"oz",0.5,14,-0.0804579130672757,"uncommon ingredient","cointreau"
"1820",465,"Sidecar",2015-08-18 15:07:32,12196,"alcoholic","ordinary drink","cocktail glass",3,"lemon juice","1 oz","1",NA,NA,"oz",1,28,-0.0731584639822161,"lemon juice","lemon juice"
"1821",466,"Sidecar Cocktail",2017-09-07 22:40:28,12198,"alcoholic","ordinary drink","cocktail glass",1,"brandy","1 oz","1",NA,NA,"oz",1,28,-0.0731584639822161,"brandy","brandy"
"1822",466,"Sidecar Cocktail",2017-09-07 22:40:28,12198,"alcoholic","ordinary drink","cocktail glass",2,"triple sec","1/2 oz","1/2",NA,NA,"oz",0.5,14,-0.0804579130672757,"triple sec","triple sec"
"1823",466,"Sidecar Cocktail",2017-09-07 22:40:28,12198,"alcoholic","ordinary drink","cocktail glass",3,"lemon","juice of 1/4",NA,NA,NA,"juice of",NA,NA,NA,"lemon","lemon"
"1824",467,"Singapore Sling",2015-08-18 14:58:08,12214,"alcoholic","ordinary drink","hurricane glass",1,"cherry brandy","1/2 oz","1/2",NA,NA,"oz",0.5,14,-0.0804579130672757,"uncommon ingredient","cherry brandy"
"1825",467,"Singapore Sling",2015-08-18 14:58:08,12214,"alcoholic","ordinary drink","hurricane glass",2,"grenadine","1/2 oz","1/2",NA,NA,"oz",0.5,14,-0.0804579130672757,"grenadine","grenadine"
"1826",467,"Singapore Sling",2015-08-18 14:58:08,12214,"alcoholic","ordinary drink","hurricane glass",3,"gin","1 oz","1",NA,NA,"oz",1,28,-0.0731584639822161,"gin","gin"
"1827",467,"Singapore Sling",2015-08-18 14:58:08,12214,"alcoholic","ordinary drink","hurricane glass",4,"sweet and sour","2 oz","2",NA,NA,"oz",2,56,-0.0585595658120971,"sweet and sour","sweet and sour"
"1828",468,"Sloe Gin Cocktail",2017-09-08 17:52:12,12224,"alcoholic","ordinary drink","cocktail glass",1,"sloe gin","2 oz","2",NA,NA,"oz",2,56,-0.0585595658120971,"uncommon ingredient","sloe gin"
"1829",468,"Sloe Gin Cocktail",2017-09-08 17:52:12,12224,"alcoholic","ordinary drink","cocktail glass",2,"dry vermouth","1/4 tsp","1/4",NA,NA,"tsp",0.25,NA,-0.0841076376098054,"dry vermouth","dry vermouth"
"1830",468,"Sloe Gin Cocktail",2017-09-08 17:52:12,12224,"alcoholic","ordinary drink","cocktail glass",3,"orange bitters","1 dash","1",NA,NA,"dash",1,0.6,-0.0731584639822161,"orange bitters","orange bitters"
"1831",469,"Smut",2017-09-02 16:23:32,17141,"alcoholic","punch / party drink","beer glass",1,"red wine","1/3 part","1/3",NA,NA,"part",0.333333333333333,1.66666666666667,-0.0828910627622955,"red wine","red wine"
"1832",469,"Smut",2017-09-02 16:23:32,17141,"alcoholic","punch / party drink","beer glass",2,"peach schnapps","1 shot","1",NA,NA,"shot",1,30,-0.0731584639822161,"peach schnapps","peach schnapps"
"1833",469,"Smut",2017-09-02 16:23:32,17141,"alcoholic","punch / party drink","beer glass",3,"pepsi cola","1/3 part","1/3",NA,NA,"part",0.333333333333333,1.66666666666667,-0.0828910627622955,"uncommon ingredient","pepsi cola"
"1834",469,"Smut",2017-09-02 16:23:32,17141,"alcoholic","punch / party drink","beer glass",4,"orange juice","1/3 part","1/3",NA,NA,"part",0.333333333333333,1.66666666666667,-0.0828910627622955,"orange juice","orange juice"
"1835",470,"Snake Bite (UK)",2015-09-03 03:52:14,13389,"alcoholic","beer","pint glass",1,"lager","1/2 pint","1/2",NA,NA,"pint",0.5,236.5,-0.0804579130672757,"uncommon ingredient","lager"
"1836",470,"Snake Bite (UK)",2015-09-03 03:52:14,13389,"alcoholic","beer","pint glass",2,"cider","1/2 pint sweet or dry","1/2",NA,NA,"pint sweet or dry",0.5,236.5,-0.0804579130672757,"uncommon ingredient","cider"
"1837",471,"Snakebite and Black",2015-09-03 03:54:23,15789,"alcoholic","beer","pint glass",1,"lager","1/2 pint","1/2",NA,NA,"pint",0.5,236.5,-0.0804579130672757,"uncommon ingredient","lager"
"1838",471,"Snakebite and Black",2015-09-03 03:54:23,15789,"alcoholic","beer","pint glass",2,"cider","1/2 pint","1/2",NA,NA,"pint",0.5,236.5,-0.0804579130672757,"uncommon ingredient","cider"
"1839",471,"Snakebite and Black",2015-09-03 03:54:23,15789,"alcoholic","beer","pint glass",3,"blackcurrant squash","a little bit of",NA,NA,NA,"a little bit of",NA,NA,NA,"uncommon ingredient","blackcurrant squash"
"1840",472,"Snowball",2017-09-06 23:03:36,14195,"alcoholic","ordinary drink","highball glass",1,"advocaat","1 1/2 oz","1 1/2",NA,NA,"oz",1.5,42,-0.0658590148971566,"uncommon ingredient","advocaat"
"1841",472,"Snowball",2017-09-06 23:03:36,14195,"alcoholic","ordinary drink","highball glass",2,"lemonade","8-10 oz cold","8",NA,"8-10","oz cold",8,224,0.0290338232086172,"uncommon ingredient","lemonade"
"1842",472,"Snowball",2017-09-06 23:03:36,14195,"alcoholic","ordinary drink","highball glass",3,"lemon","1 slice","1",NA,NA,"slice",1,NA,-0.0731584639822161,"lemon","lemon"
"1843",472,"Snowball",2017-09-06 23:03:36,14195,"alcoholic","ordinary drink","highball glass",4,"ice","cubes",NA,NA,NA,"cubes",NA,NA,NA,"ice","ice"
"1844",473,"Sol Y Sombra",2017-08-22 19:19:43,12256,"alcoholic","ordinary drink","brandy snifter",1,"brandy","1 1/2 oz","1 1/2",NA,NA,"oz",1.5,42,-0.0658590148971566,"brandy","brandy"
"1845",473,"Sol Y Sombra",2017-08-22 19:19:43,12256,"alcoholic","ordinary drink","brandy snifter",2,"anisette","1 1/2 oz","1 1/2",NA,NA,"oz",1.5,42,-0.0658590148971566,"uncommon ingredient","anisette"
